location,target_end_date,horizon,wis,model_id,target,reference_date
harford,2026-02-14,3,0.20778438014733636,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
maryland,2026-02-14,3,0.321964206946304,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
worcester,2026-02-14,3,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
pittsfield,2026-02-14,3,0.5128995123166166,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
boston,2026-02-14,3,0.4446351867158055,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
springfield,2026-02-14,3,0.5539119754433645,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
new-bedford,2026-02-14,3,0.854997576971024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
lynn,2026-02-14,3,0.6692210828417751,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
massachusetts,2026-02-14,3,0.5421087426475428,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
st-paul,2026-02-14,3,0.5897172468563073,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
duluth,2026-02-14,3,0.7961959478268854,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
minneapolis,2026-02-14,3,0.8156879702284704,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
st-cloud,2026-02-14,3,2.5190634205065283,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rochester,2026-02-14,3,2.8608112236067806,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
minnesota,2026-02-14,3,1.1200352170716028,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
columbia,2026-02-14,3,1.5019268517003075,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
greenville,2026-02-14,3,1.2400982637856641,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
florence,2026-02-14,3,2.374570108963439,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
charleston,2026-02-14,3,2.951289751861761,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rock-hill,2026-02-14,3,0.5421087426475428,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
horry,2026-02-14,3,1.0231188032079146,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
south-carolina,2026-02-14,3,1.8030810170636746,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
houston,2026-02-14,3,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
san-antonio,2026-02-14,3,6.203985258494348,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
beaumont,2026-02-14,3,1.6739030115839297,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
el-paso,2026-02-14,3,0.3068528194400547,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
austin,2026-02-14,3,2.992540789668525,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
dallas,2026-02-14,3,2.1209845518624455,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
texas,2026-02-14,3,2.6810360249172898,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
provo,2026-02-14,3,1.247237031504632,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
salt-lake-city,2026-02-14,3,1.8183861727594666,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
ogden,2026-02-14,3,1.6965769714918564,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
utah,2026-02-14,3,1.7954367307561339,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
roanoke,2026-02-14,3,1.1200352170716028,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
virginia,2026-02-14,3,0.9013877113318901,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
nyc,2026-02-14,3,1.4576339809056653,ACCIDDA-InfluPaint,ILI ED visits pct,2026-01-31
nenc,2026-02-14,3,0.9618289090903459,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
senc,2026-02-14,3,0.6383421242885535,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
fay-area,2026-02-14,3,2.3028076965132196,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rtp-area,2026-02-14,3,1.2400982637856641,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
triad-area,2026-02-14,3,0.7067482269897165,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
wnc,2026-02-14,3,0.854997576971024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
clt-area,2026-02-14,3,1.524164846364818,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
north-carolina,2026-02-14,3,1.247237031504632,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
portland-or,2026-02-14,3,2.8936683360944,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
salem,2026-02-14,3,5.6607131233504475,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
deschutes,2026-02-14,3,3.9770303622204213,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
eugene,2026-02-14,3,3.141663551104086,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
medford,2026-02-14,3,5.457075681560361,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
oregon,2026-02-14,3,3.7808820124514457,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
denver,2026-02-14,2,0.7320420796000211,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
mesa,2026-02-14,2,0.7130513651083903,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
colorado-springs,2026-02-14,2,1.1340291930113908,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
weld,2026-02-14,2,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
boulder,2026-02-14,2,2.168191200402536,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
larimer,2026-02-14,2,0.9753772738088572,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
colorado,2026-02-14,2,0.888076699482687,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
savannah,2026-02-14,2,2.1209845518624455,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
floyd,2026-02-14,2,1.651283118881552,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
hall,2026-02-14,2,0.8287434978756592,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
marietta,2026-02-14,2,1.4723708108613904,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
macon,2026-02-14,2,0.8091783751682389,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
henry,2026-02-14,2,0.7256983908031316,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
cherokee,2026-02-14,2,2.073943696504951,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
athens,2026-02-14,2,1.2258454060412323,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
south-augusta,2026-02-14,2,1.5912339053009008,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
columbus,2026-02-14,2,2.5594201442347244,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
la-grange,2026-02-14,2,1.887527942639057,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
georgia,2026-02-14,2,1.4649989332676598,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
indianapolis,2026-02-14,2,2.9348108822603396,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
indiana,2026-02-14,2,2.073943696504951,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
bangor,2026-02-14,2,1.7877980069418133,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
portland,2026-02-14,2,0.7130513651083903,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
maine,2026-02-14,2,1.1762245683778845,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
baltimore,2026-02-14,2,0.1571763735713363,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
frederick,2026-02-14,2,0.4335241341330515,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
montgomery,2026-02-14,2,0.23023442837910568,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
harford,2026-02-14,2,0.20778438014733636,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
maryland,2026-02-14,2,0.321964206946304,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
worcester,2026-02-14,2,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
pittsfield,2026-02-14,2,0.5128995123166166,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
boston,2026-02-14,2,0.4446351867158055,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
springfield,2026-02-14,2,0.5539119754433645,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
new-bedford,2026-02-14,2,0.854997576971024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
lynn,2026-02-14,2,0.6692210828417751,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
massachusetts,2026-02-14,2,0.5421087426475428,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
st-paul,2026-02-14,2,0.5897172468563073,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
duluth,2026-02-14,2,0.7961959478268854,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
minneapolis,2026-02-14,2,0.8156879702284704,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
st-cloud,2026-02-14,2,2.5190634205065283,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
rochester,2026-02-14,2,2.8608112236067806,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
minnesota,2026-02-14,2,1.1200352170716028,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
columbia,2026-02-14,2,1.5019268517003075,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
greenville,2026-02-14,2,1.2400982637856641,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
florence,2026-02-14,2,2.374570108963439,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
charleston,2026-02-14,2,2.951289751861761,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
rock-hill,2026-02-14,2,0.5421087426475428,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
horry,2026-02-14,2,1.0231188032079146,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
south-carolina,2026-02-14,2,1.8030810170636746,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
houston,2026-02-14,2,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
san-antonio,2026-02-14,2,6.203985258494348,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
beaumont,2026-02-14,2,1.6739030115839297,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
el-paso,2026-02-14,2,0.3068528194400547,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
austin,2026-02-14,2,2.992540789668525,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
dallas,2026-02-14,2,2.1209845518624455,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
texas,2026-02-14,2,2.6810360249172898,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
provo,2026-02-14,2,1.247237031504632,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
salt-lake-city,2026-02-14,2,1.8183861727594666,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
ogden,2026-02-14,2,1.6965769714918564,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
utah,2026-02-14,2,1.7954367307561339,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
roanoke,2026-02-14,2,1.1200352170716028,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
virginia,2026-02-14,2,0.9013877113318901,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
nyc,2026-02-14,2,1.4576339809056653,ACCIDDA-InfluPaint,ILI ED visits pct,2026-02-07
nenc,2026-02-14,2,0.9618289090903459,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
senc,2026-02-14,2,0.6383421242885535,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
fay-area,2026-02-14,2,2.3028076965132196,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
rtp-area,2026-02-14,2,1.2400982637856641,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
triad-area,2026-02-14,2,0.7067482269897165,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
wnc,2026-02-14,2,0.854997576971024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
clt-area,2026-02-14,2,1.524164846364818,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
north-carolina,2026-02-14,2,1.247237031504632,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
portland-or,2026-02-14,2,2.8936683360944,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
salem,2026-02-14,2,5.6607131233504475,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
deschutes,2026-02-14,2,3.9770303622204213,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
eugene,2026-02-14,2,3.141663551104086,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
medford,2026-02-14,2,5.457075681560361,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
oregon,2026-02-14,2,3.7808820124514457,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
denver,2026-02-14,1,0.7320420796000211,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
mesa,2026-02-14,1,0.7130513651083903,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
colorado-springs,2026-02-14,1,1.1340291930113908,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
weld,2026-02-14,1,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
boulder,2026-02-14,1,2.168191200402536,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
larimer,2026-02-14,1,0.9753772738088572,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
colorado,2026-02-14,1,0.888076699482687,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
savannah,2026-02-14,1,2.1209845518624455,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
floyd,2026-02-14,1,1.651283118881552,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
hall,2026-02-14,1,0.8287434978756592,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
marietta,2026-02-14,1,1.4723708108613904,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
macon,2026-02-14,1,0.8091783751682389,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
henry,2026-02-14,1,0.7256983908031316,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
cherokee,2026-02-14,1,2.073943696504951,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
athens,2026-02-14,1,1.2258454060412323,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
south-augusta,2026-02-14,1,1.5912339053009008,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
columbus,2026-02-14,1,2.5594201442347244,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
la-grange,2026-02-14,1,1.887527942639057,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
georgia,2026-02-14,1,1.4649989332676598,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
indianapolis,2026-02-14,1,2.9348108822603396,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
indiana,2026-02-14,1,2.073943696504951,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
bangor,2026-02-14,1,1.7877980069418133,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
portland,2026-02-14,1,0.7130513651083903,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
maine,2026-02-14,1,1.1762245683778845,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
baltimore,2026-02-14,1,0.1571763735713363,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
frederick,2026-02-14,1,0.4335241341330515,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
montgomery,2026-02-14,1,0.23023442837910568,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
harford,2026-02-14,1,0.20778438014733636,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
maryland,2026-02-14,1,0.321964206946304,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
worcester,2026-02-14,1,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
pittsfield,2026-02-14,1,0.5128995123166166,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
boston,2026-02-14,1,0.4446351867158055,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
springfield,2026-02-14,1,0.5539119754433645,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
new-bedford,2026-02-14,1,0.854997576971024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
lynn,2026-02-14,1,0.6692210828417751,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
massachusetts,2026-02-14,1,0.5421087426475428,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
st-paul,2026-02-14,1,0.5897172468563073,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
duluth,2026-02-14,1,0.7961959478268854,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
minneapolis,2026-02-14,1,0.8156879702284704,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
st-cloud,2026-02-14,1,2.5190634205065283,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
rochester,2026-02-14,1,2.8608112236067806,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
minnesota,2026-02-14,1,1.1200352170716028,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
columbia,2026-02-14,1,1.5019268517003075,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
greenville,2026-02-14,1,1.2400982637856641,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
florence,2026-02-14,1,2.374570108963439,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
charleston,2026-02-14,1,2.951289751861761,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
rock-hill,2026-02-14,1,0.5421087426475428,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
horry,2026-02-14,1,1.0231188032079146,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
south-carolina,2026-02-14,1,1.8030810170636746,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
houston,2026-02-14,1,0.6444885549725637,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
san-antonio,2026-02-14,1,6.203985258494348,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
beaumont,2026-02-14,1,1.6739030115839297,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
el-paso,2026-02-14,1,0.3068528194400547,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
austin,2026-02-14,1,2.992540789668525,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
dallas,2026-02-14,1,2.1209845518624455,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
texas,2026-02-14,1,2.6810360249172898,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
provo,2026-02-14,1,1.247237031504632,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
salt-lake-city,2026-02-14,1,1.8183861727594666,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
ogden,2026-02-14,1,1.6965769714918564,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
utah,2026-02-14,1,1.7954367307561339,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
roanoke,2026-02-14,1,1.1200352170716028,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
virginia,2026-02-14,1,0.9013877113318901,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
nyc,2026-02-14,1,1.4576339809056653,ACCIDDA-InfluPaint,ILI ED visits pct,2026-02-14
nenc,2026-02-14,1,0.9618289090903459,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
senc,2026-02-14,1,0.6383421242885535,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
fay-area,2026-02-14,1,2.3028076965132196,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
rtp-area,2026-02-14,1,1.2400982637856641,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
triad-area,2026-02-14,1,0.7067482269897165,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
wnc,2026-02-14,1,0.854997576971024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
clt-area,2026-02-14,1,1.524164846364818,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
north-carolina,2026-02-14,1,1.247237031504632,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
portland-or,2026-02-14,1,2.8936683360944,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
salem,2026-02-14,1,5.6607131233504475,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
deschutes,2026-02-14,1,3.9770303622204213,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
eugene,2026-02-14,1,3.141663551104086,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
medford,2026-02-14,1,5.457075681560361,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
oregon,2026-02-14,1,3.7808820124514457,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-14
denver,2026-02-21,4,0.9685978885088995,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
mesa,2026-02-21,4,0.9415850840357108,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
colorado-springs,2026-02-21,4,1.348016318351351,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
weld,2026-02-21,4,0.7703805828188417,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
boulder,2026-02-21,4,2.4627221694375687,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
larimer,2026-02-21,4,1.0368491901943193,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
colorado,2026-02-21,4,1.0991124352227197,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
savannah,2026-02-21,4,0.988966995447938,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
floyd,2026-02-21,4,1.7801648719520797,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
hall,2026-02-21,4,1.029979083203247,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
marietta,2026-02-21,4,1.141039654163025,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
macon,2026-02-21,4,1.0991124352227197,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
henry,2026-02-21,4,1.218731410930367,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
cherokee,2026-02-21,4,2.144567417541812,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
athens,2026-02-21,4,1.290239455136061,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
south-augusta,2026-02-21,4,1.6588170263863589,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
columbus,2026-02-21,4,2.1131327804007345,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
la-grange,2026-02-21,4,1.3625368525867252,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
georgia,2026-02-21,4,1.3262922276552105,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
indianapolis,2026-02-21,4,3.4510389292876513,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
indiana,2026-02-21,4,2.502946920532926,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
bangor,2026-02-21,4,1.3335259741623204,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
portland,2026-02-21,4,0.7004588063862522,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
maine,2026-02-21,4,1.1340291930113908,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
baltimore,2026-02-21,4,0.21667315472226567,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
frederick,2026-02-21,4,0.8814380471853918,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
montgomery,2026-02-21,4,0.4558245570336506,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
harford,2026-02-21,4,0.4727524754662978,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
maryland,2026-02-21,4,0.4558245570336506,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
worcester,2026-02-21,4,0.7383990883215201,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
pittsfield,2026-02-21,4,0.8484163837198095,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
boston,2026-02-21,4,0.7256983908031316,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
springfield,2026-02-21,4,0.7511526798007528,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
new-bedford,2026-02-21,4,1.0991124352227197,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
lynn,2026-02-21,4,0.841846918816599,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
massachusetts,2026-02-21,4,0.7768155166543456,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
st-paul,2026-02-21,4,0.719368119692094,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
duluth,2026-02-21,4,1.2329677062136168,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
minneapolis,2026-02-21,4,0.8352892630075717,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
st-cloud,2026-02-21,4,2.811622139710996,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rochester,2026-02-21,4,2.984284469273353,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
minnesota,2026-02-21,4,1.1762245683778845,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
columbia,2026-02-21,4,1.6588170263863589,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
greenville,2026-02-21,4,1.9959226032237258,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
florence,2026-02-21,4,2.4707594602697194,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
charleston,2026-02-21,4,1.887527942639057,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
